text,inappropriate
"@user vira o disco deputado, fale sobre algo útil pra o país em vez de só criticar o governo, ngm aguenta mais esse mimimi de vcs",1
"• 1/1 dribles bem-sucedidos
• 2 grandes chances perdidas
• 7/14 duelos vencidos
• 2 faltas cometidas - 1 cartão amarelo
• 1 falta sofrida
• 2 cortes
• 1/2 desarmes concluídos",0
"@user @user Vc anda muito ourinho @user parece que q a brincadeira de comer o Bebê ensinou vc, ou nao neh, cria vergonha na Cara e para de querer aparecer, já perdeu a Moral que tinha e anda procurando o que Mídia ??? Cria vergonha irmão, vai procurar o que fazer !!!",1
"amora : pq tem uma piranha no guarda roupa? e não tô falando de mim 
eu: mas amiga eu tô na cama 

é aquilo 
tem que assumir a piranhagem",1
"@user nega pqp, meu sonho demais",1
@user @user @user alguém tá mentindo.,0
caralho q saudade q me deu,1
coragem msm vai ser conseguir sair de casa nesse frio p curtir a noite carioca.,0
puxa saco de mais de muita gente né — siiiim inclusive amooo❤️😍🤩😘🥰💗❣️💖💞🧡💛💚💙💜🖤💕💓💗💖💘💝 https://t.co/cjzqodshoh,0
meu deus eu quando vejo palhaço,0
conversando com meu amigo gringo tm,0
rt @user puta merda incrível https://t.co/bybemdemc7,1
@user parabéns tá muito ruim https://t.co/iizs4vrspm,1
@user @user catinga então,1
rt @user trezentos e oitenta e dois #mpn #tazercraft,0
"@user @user abarrotado b) os banheiros tavam com uma fila horrivel c)a gente fez uma contagem de cerveja com um publico x (que acabou tambem e tivemos que buscar mais). Se deixar x entrar, y vai querer tambem, e depois z e etc e a galera tava PUTA, tinha gente que tava gritando com a gente",1
"o quanto que eu sou grata por ter a Andressa na minha vida, não tá escrito. sem sombra de dúvidas, é uma inspiração de ser humano pra mim e pra muita gente, tem um coração imenso e só pensa em fazer o bem ❤ meu orgulho por ti não se compara a nada, bem! obg por ser tão incrível",0
"Jair é o tiozao que acredita em qualquer mentira que contam pra ele. O problema é que elegeram o tiozão e agora ele é o presidente da república amplificando mentira e fake. 
https://t.co/tfgyDzuWMb",0
"@user deve ser do mesmo dono da água mineral ""uai"", que é distribuída no espírito santo! 🤷",0
@user @user @user ele disse a proibição do homem hetero ou a proibição do futebol?,0
quando ta tocando minha música favorita na festa e algum rapaz tenta chegar em mim bem nessa hora https://t.co/g2nficbhin,0
@user td falsa tnc,1
@user #stfvergonhanacional  estão todos quietos pq devem ter rabo preso..,1
puta e bolada já pela manhã 😡,1
"@user kkkkkkkkmmkkkkkkkkkkkkkkkkkkkk vai te fude folote, teu cu ta arrombado buraco negro",1
"não gostam quando ligam a palavra gênio ao mal, muito menos ao hitler, esse comentário é mais nazista que a postagem, fato",0
"@user - NITERÓI - SÁB.10.AGO - 16H ÀS 23H

Presença de HENRI SCOTT, ator Meninos Online, Flava Works e Hot Boys.

Informações pelo WHATSAPP: https://t.co/1BZN7evxON

INSTAGRAM: https://t.co/xB7KZo89ZS) https://t.co/OjDTUJxOsb https://t.co/rzM7RDSk5c",0
"amo pra caralho você — eu nal tenho inimigos ent isso é recíproco, tbm te amo pra krlho https://t.co/c2xpsddarl",1
rt @user tá tendo culto na pracinha e eles tão conseguindo gritar mais alto q o pessoal do moto rock cantando rock pqp,1
"frio do caralho, parece até q to dentro do teu coração",1
"tava aq terminando st3 né..
aí eu parei pra pensei que o steve não passou uma temporada se quer sem estar com a cara toda fodida",1
o garoto veio perguntar como eu tava e eu soh de sacanagem   esse trem tá bão demais da conta,0
"@user eu faço isso também, mas eu tb durmo dependendo",0
"De dia 'lutava contra a corrupção"". De noite perseguia adversários com a ajudinha da 'justiça'.
Afastamento é pouco, tem que ser é preso.

#DeltanNaCadeia

Após requisitar mensagens, STF articula afastamento de Deltan da Lava Jato https://t.co/cDutRAmvJf",1
falei q ia acordar cedo pra estudar e acordei agora meu deus uma vagabunda mesmo,1
"rt @user onde jesus passa, tem que haver transformação!",0
marido é um alcoólatra e quer vir falar se eu posso ou não posso beber. tomar no cu p lá!!!!!!,1
nossa puta merda hein caralho vai se foder namjoon eu te amo muito,1
"eu de boas com ele aí do nada eu falo ""nossa sua mão é mt bonita""
eu sou mt idiota",1
"não tive pai herói, tive a força de dona ana",0
"10k nessa fancam até amanhã, eu tenho fé
https://t.co/vxksvhh9ek",0
@user @user vamos bater aquele papo legal uns tapinhas tá ferrado,0
vem tóquio porra,1
"rt @user achei que tinha dado problema no app da uber, mas tá  certo https://t.co/tppwc722nw",0
"Eu tô decepcionado com esse festival. Minha nossa senhora! Só  vou se o resto das bandas forem absurdas! Matuê não dá velho, que música de retardado da porra. Só me vem o vídeo dos fãs dele ""é um rap elitizado""",1
"@user não tem oque falar, enfia a língua no cu",1
eu amo demais a mara na moral kkkkk,0
to meio angustiado hoje não sei o que ta acontecendo,0
e do nada eu posso mal e aqui estou eu tomando soro,0
@user faz uma de cada vez,0
"@user ai essa música é tão triste pqp 
religião vc é uma merda às vezes",1
"@user @user @user @user @user Isso é para rir?

Estás na praia com a tua namorada e apanhas 1 gajo a tirar fotos,que fazes:

1-Perguntas se é por perversão ou por motivos artísticos.
2-Criticas o seu comportamento imoral.
3-Metes a viola no saco e fazes de conta que não viste.",0
"@user Vc só esqueceu de mencionar, que a turma do bem, agrediu o ministro na presença de suas crianças.  Cabe BO,  segundo o estatuto do ECA.  É covardia, que chama?",1
logo mais vai rolar o fut,0
qual o maior periodo de tempo q vc ja ficou acordada? — talvez 23 horas ??? https://t.co/dr7ntper4r,0
eu fiquei mo desconfortavel a mina com 13 anos se expondo pra caralho foto quase pelada e etc,1
"STF COM GARRAS AFIADAS ATACANDO A LAVA JATO
""Moraes determinou a suspensão imediata de procedimentos investigatórios instaurados na Receita Federal que atingiram ministros do STF e outras autoridades"" — https://t.co/FJ9Wh1vvGx",1
"rt @user o que a mulher pensa quando tô com meu melhor amigo: deve tá rodeado de mulher

o que realmente acontece🤣: https://t.co…",1
"@user ela q não se respeita meu amigo, não há nada que eu possa fazer haha",1
@user @user e ta errado? seropedica é feio mas tem homens lindos,1
eu me racho com esses viado no meu trabalho kskskks,1
tinha q ter feito isso era em 1500,0
rt @user tem gente tão baixa que desenterra assuntos muito velhos pra foder contigo,1
tá certo kkkkkkkkk,0
rt @user @user fica fazendo carinho no meu cabelo 🥰,0
@user pesadelo de criança até hj,0
@user mas pode divulgar assim?,0
caralho ta mo frio,1
tô resfriada viado kkkkk,1
"@user @user se fumar, não tuíte kkkkkkkkk toma trouxa",0
"rt @user vôlei feminino😍
pra cima brasil💚💛",0
"R$1 Bilhão para o Minha Casa Minha Vida!
Isso gerou 40 mil novos empregos diretos. 
O https://t.co/GArn000TMt Pres @user trabalhando para os mais necessitados. https://t.co/CTSyb1wVKv",0
de nada broooo,0
"mano, agr que descobri tudo, beaulo tem uma puta história de vida além de ser o mlr jogador de R6 q existe
Beaulo foi pro player. Levou um ban,  foi criticado por streamers e até a empresa do jogo que lhe baniu e disse que ele não iria mais jogar o jogo",1
"o trailer de 13rw tá do caralho, pq não tem nng falando disso????????????",0
aí q nojo desses tipo de pessoa,1
"@user @user a pf é subordinada a ele!!  pq o espanto?!  acordem, gente!!",0
eu quero dois macacos,0
"prefere pau grande e fino? pequeno ou grosso ou grande e grosso? — prefiro homem 😊 ba, que desmecessario https://t.co/cpgzc4efaa",1
eu tô morto pqp,1
"@user é cada doido, pqp. o brasileiro medio ta cada vez mais retardado",1
o desgraçado pegou a guarda da filha pra não pagar uma pensão de duzentos reais e torturou a menina até a morte,1
"meu sonho ter ido no show do djonga ontem, vai tomar no cu, fiquei arrepiada só vendo os stories",1
@user @user ‘kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk vsf,1
assim que mamãe for embora vou fazer o que toda garota triste gosta: encher o cu de remédio e dormir a semana inteira como uma boa menina,1
eu passo e nem olho pro lado pq eu não sou obrigada a olha múmia,1
@user caralho que perfeita 💜,1
"@user @user kkkkkkkkkk vou usar ""hot asked"" com qualquer gringo chato",1
"Diariamente eu tenho q fazer um puta esforço pra ir pra etec 
E lá eu tenho q ficar aguentando cara feia de quem ouviu o lado da história do mano que fica se fazendo de coitado",1
fica sem internet e muito ruim pqp ...,1
@user filhas da puta,1
seria hoje o dia que eu me olharia no espelho e pensaria “caralho que gata”????,1
"@user @user tipo certa organização chamada ""juizes pela democracia"".",0
"rt @user ouro branco tá 100% macho escroto aparentemente
ando na rua com a força do ódio",1
depois de uma certa idade a gente só topa sair de casa se tiver uma lanchonete top e um monte de banquinho,0
nct n tem uma pausa puta merda,1
"mermão bom dia é o caralho
hoje é dia de clássico rei",1
#PrismaFiscal | A Secretaria de Política Econômica – SPE divulga atualização do Podium de curto prazo. Relatório elenca as cinco instituições com melhores previsões para cada variável fiscal https://t.co/Tqr0pXFhDi https://t.co/Skb8CSpTwq,0
"@user gosto tanto de comer 🤦🏼‍♀️
chega dar vontade de chorar 😥
mas preciso emagrecer 💪🏻",0
"amigos de bh, alguém pelamorde deus me chama prum rolê hoje?!?!
tô querendo beber, dançar e curtir um bocado a noite hoje, minhajudem!",0
queria ter um crush p dormir junto hj! 😬,0
"@user @user @user Não tem que prender ninguém mais tem a obrigação de impedir que as leis absurdas, fraudes processuais, falcatruas e toda espécie de coisa estranha a constituição que foi e está sendo feito seja denunciada e combatida coisa que não estao fazendo",0
@user amiga eh um vibrador que tu bota no cu/xereca e controla a intensidade da vibração por um app,1
"to nervosa,muito nervosa pqp",1
@user kkkk serio q existe?,0
rt @user um gajo era fofo mm ya kkkkkkkkkk agora sou no máximo feio https://t.co/e3vgrxkirx,1
"rt @user aonde tem progresso, tem olho gordo ! oque o diabo tira, deus dá em dobro.🎭🙏🏻☯️",0
é foda,1
kkkkkkkkkkkkkkkk sarneou,0
o problema é que no brasil quando um amigo quer falar sobre uma ótima oportunidade de negócio é sempre hinode kkk,0
@user vc não é tão jovem mais quanto pensa,0
"rt @user é muito ruim ter gente conhecida no tt, tu n pode reclamar de nada pq vai chegar no ouvido da sua familia",0
"tivemos q mudar de banco, do santander pro sicredi, meu amigo que banco bosta  kkkkkkkk várzea demais",1
mano como é que eu vou sair de short nesse frio hoje.... puta que paiu,1
fala seio a minha vizinha e mto gata vsf,1
rt @user eu devo ser mt feia e chata pq ninguém me quer,1
"@user @user amiga tenta que você consegue
juro",0
aceitoooo. 💜💜💜😘,0
hoje em dia não troco idea com ninguém não procuro ninguém pra me satisfazer sexo é cuidado e minha piroca não foi achada no lixo e boa 👍,1
"@user @user @user Sabia que ia chegar até aí.
É avisado antes sobre o conteudo, bowie. Tem tarja de idade.
Não é como se exibissem pornô pra criança sem aviso.",1
mano eu to tão cansada,0
rt @user parabéns @user agora td vez q escuto techno prank lembro de vc,0
@user @user porra!!!!!! porquê?????,1
justiça sueca ordena que a$ap rocky seja solto e aguarde resultado de veredito em liberdade https://t.co/ru183s751u,0
"faça tudo o que puder, lute! seja humilde, conquiste o mundo!",0
amigo*,0
"#ATENÇÃO

Tem uma informação circulando que a #China vai decretar lei marcial e colocar tanque nas ruas de #HongKong. Aguardando se confirmar.",0
"Resultados do Terrão pela manhã:

Sub15: Primavera 1 x 4 Corinthians. Gols de Felipe(hat trick)e Thomas Agustin(🇦🇷 niño 04)

Sub17: Corinthians 1 x 0 Paulista. Gol de Thalisson. 

Parabéns aos crias pelas vitórias! Seguimos 💪💪👊

#PaulistaSub15 #PaulistaSub17",0
rt @user vc é mt meu bb    mas porra   tu me tira do sério,1
caralho acordei derrotada da gripe,1
não acredito que com uma ressaca dessa eu vou ter que ir no banco velho com esse sol do caralho que inferno de vida,1
to chorando horrores com isso pqp,1
"@user deixa o gabigol aqui no mengão vai,nunca te pedi nada",0
@user @user @user Hahahahaha vc não entende porra nenhuma mesmo!!!! Por isso seu crédito é nulo! Outra porta de esquerda!!!!,1
caralho q recepção péssima pelo amor de deus,1
"poste uma foto de vc, 1 utt e 2 dois bias e deixem seus mutuals dizerem com quem eles shippam mais vc

vou colocar meus 3 bias wreckers kk

eu apago depois https://t.co/HUxmaLP7UI",0
passando calor aqui na loja,0
kkkkkkk vsf,1
"tô igualzinho mc poze ligando pra porra nenhuma ♥️🥋. 

#boatarde https://t.co/f1f6optzek",1
rt @user qnd eu saio de casa com o cabelo preso é pq eu já desisti do dia,0
@user dourados kkkkk,0
"Há um mistério há anos, desde a criação do Ministério da Pesca na Esplanada. Por que Brasília tem quase 40 mil pescadores que recebem o seguro-defeso pago pelo Governo?",0
"@user @user dpa rtt, tem mais piada ahah",0
"Eliminou cinco pessoas no paredão, indicou duas pessoas que saíram, ganhou cinco provas, eu chamo de campeã por merecimento e vocês?

PAULINHA NA FAB",0
@user @user queria levar essa rola,1
@user casal mais feio da saramago??,1
maldita expressão corporal https://t.co/beadcx3rcs,1
rt @user qual o problema  virou  crime ser feia agora https://t.co/unuwvfrs5q,0
"@user kkkkkk apenas fatos amg, liberta de 2013 ces n pegou um time grande, e os q pegou, maioria dos jogos penou pra passar kkk",0
"rt @user rola grossa &amp; de ladinho...piro
apoio: @user
https://t.co/s6uccunnuz",1
"rt @user bostonaro, militares 
e #vazajato cometemm a mais alta traição ao país https://t.co/kjr1vfpvtt",0
não queira imaginar a minha surpresa 🤪,0
"vtnc, quando eu digo que sou amigo, eu sou mesmo... varias planos pique la casa de papel, ninguém nos pega.",1
"nosso caribe, prais lindas, pontal do atalaia= tudo pra mim 
pfvr preservem arraial do cabo e toda costa carioca please https://t.co/Som7GTswB1",0
old que blinkonce nao existe https://t.co/nxtwv3zqoe,0
detalhe ainda bicava a cara dele toda esse fdp 😠,1
rt @user tô prestes a cometer o maior erro do dia: trocar a nota de 100,0
@user me admira ngm ter ido pra cima desse branquelo fodido,1
pqp olha esse último ponto perfeito,1
@user aí o fdp teu meme desgraçado,1
@user vou mandar você pra ver se emagrece seu gordo fdp,1
pq eu atraio tanto mc e malandro???? pqp,1
olha sem condições,0
pqp eu só passo raiva nesse livro,1
"@user Provavelmente será isso, vamos lá
Esquadrão filmando em setembro deste ano, chega em 2021, Batman filmando em Janeiro de 2020, chega em 2021, Shazam filmando em Março de 2020, chegaria em 2021 tranquilamente, Adão Negro filmando em Junho de 2020, chegaria em 2022",0
1h30 para sair de casa e estou deitada no sofá como se nada fosse,0
@user mais piriguete que uma nick só duas,1
e no final era só uma pirada,0
@user caralho tu é foda kkkkkkkkkkkkk,1
lembrando que 84 anos atrás mandava letra da celine dion pro meu 1°namoradinho kkkkk,0
