text,inappropriate
carai ficou foda,1
to ficando com a pele oleosa logo nessa última semana de férias e surgem várias espinhas pqp,1
"meu tio acabo de manda um ""mas o nazismo só existiu pq os alemao sao burro"" 

aiai",1
"@user por isso que ele vai se reeleger porra!

vcs do globo são burros pra caraleooo kkkjj",1
@user kkkkkkkkkkkkkkkkk menor no sj entao....porra,1
cagou o pau,1
pqp eu amo vôlei demais vamos pra tóquio porra,1
finalmente desbloquiei essa porra de cartão,1
@user kkkkkkkkkkkkkkkkkk te amo caralho,1
"meu quarto está geladao então está gelando a casa toda, porra tá um frio do krlo",1
fodase irmão vai te tomar no cu,1
não se pode nem dormir mais.....amanhecemos com um juíz armando uma bomba dessas contra nós !!! pqp!,1
"existem milhares de pessoas que comem tudo que é errado e não engordam e tem os que engordam

a veia ta entupida do mesmo jeito A QUESTÃO É QUE VOCÊ É UM FILHO DA PUTA GORDOFOBICO",1
carai de ônibus,1
"não é cu doce ,eu realmente não te quero !🤷",1
eu odeio gente sonsa caralho vsf,1
"uns filhos da puta desses tem e que esquartejar, cortar dedinho por dedinho",1
lembrando do dia q fui furar e a mulher disse q minha orelha é feia,1
a jen mostrando a linguinha af garota toxica do caralho me fazendo sofrer,1
alguém segura esse viadinho do caralho pq se não eu vou dar na cara dele,1
@user @user espero q ele morra caralho q ódio da porra mano,1
"@user Pensando? Que mais esse filho da puta tá esperando pra ver que, o Lula foi preso por uma gang de criminosos neofascistas., para entregar na bandeira nossa soberania!!!",1
"@user @user ministro Barroso só quis te avisar pra comprar uma pomadinha, vem rola em direção ao seu fiofiozinho. Pensou que STF ia defender o intercePT?",1
o @user é feio,1
tem um casal sapatão no metrô 🥰🥰🥰🥰🥰,1
"porra, não sei se corto logo o cabelo e faço a sobrancelha",1
só estresse pqp,1
"rt @user vagabundo,ladrão, corrupto🤬👊👊👊
#forarodrigomaia 
#vergonhadospoliticosdobrasil🤬😡😠👊👊👊 https://t.co/or7mifwvzq",1
pau quebrando na alma,0
nossa acabei de levar um banho de coca coca vsf namoral,1
carai não sei qual foto postar,1
que jornalismo bizarro esse da globo. que matéria ridícula essa do gato agora no jornal hoje.,1
"rt @user já dizia minha amiga 
“eu posso erra na mega cena mas implicar com a puta errada nunca”",1
"@user
- primeira impressão:Mongo kkk
- nível de proximidade:3/10
- gosto de você:Yes
- considero:Meu cu
- onde conheci:wpp
- pra ser honesto:Você é mongo mesmo kkkkk

se flopar ja sabe",1
"acordei com o meu celular dentro do lixo, bom dia",0
"@user reclamo! não quero biquíni, quero single solo eh isto porra",1
"@user idiota vc não sabe interpretar? ah desculpa, não sabe mesmo. “ essa gente” imbecil",1
@user @user kkkkkkkkk fica putinho não,1
@user vou mandar você pra ver se emagrece seu gordo fdp,1
rt @user a bunda da vanusa salvou a sapatao de um belo banho de piscina kkkkkkk,1
"@user @user @user O babaca do diretor do INPE queria colocar todo o aumento desde 2017 a 2018 na conta do Bolsonaro com apenas 6 meses! Tá certo isso? O Min. Ricardo Salles e o Bolsonaro não negaram aumento, mas apenas questionaram a culpa do Bolsonaro, como o imbecil queria dar entender que era!",1
chateada pra caralho que eu perdi 3 lives do chan com o changbin https://t.co/id7rihwb0h,1
cavalgada amanhã e eu não vou to muito puta,1
"É TÓQUIO CARALHO, VAMOS BRASIL, VAMOS MENINAS 😍🙏
 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",1
Foi legal essa vitória sofrida do Santa... mas não anula o jogo feio que foi. Não anula essa campanha medíocre. Não anula a falta de vitórias descendentes.,1
sulayma velha pq acharam q ela e mãe do vitor pqp 🤣🤣🤣🤣🤣,1
"minha mãe e esses incensos, fico espirrando q nem uma fdp",1
rt @user ta com deus fml porra,1
puta que pariu que aflição que me dá esses vídeos,1
@user @user Quando precisares cuidados públicos de saúde e estiver lá a tua querida gorda porque ela orgulha-se de ser gorda e linda e andam a usar todos os recursos para ela e tu tiveres um problema a serio e cagarem em ti depois fala-me 🤣,1
rt @user eu devo ser mt feia e chata pq ninguém me quer,1
cancela o buço doeu pra caralho,1
@user @user e olha a dm porra,1
diego original que vira dinossauro e da o cu pra mulher conte comigo pra tudo diego que para tempo sei lá joga água fervente na cara e morre,1
"@user depois está ai se lamentando, querendo entrar para academia dizendo que esta gorda kkk",1
o desgraçado pegou a guarda da filha pra não pagar uma pensão de duzentos reais e torturou a menina até a morte,1
"comi p crl, pqp",1
eu amo ele cara pqp,1
"@user prefiro ela com o charles por motivos de #mancrush sem roupa 🙊 mas o charles é muita areia para o caminhãozinho dela. Acho a liza feia e sem graça, não tem charme nenhum. Na verdade qualquer um dos 2 é muito para aquele picolé de chuchu😂e olha que acho o josh super seboso.",1
@user mais piriguete que uma nick só duas,1
@user @user sou boiola por vcs @user,1
rt @user @user sarneia puto,1
"@user @user deve tá colhendo dados fornecidos pela equipe bem preparada do ANTAgonista ou do bruxo/astrólogo.
Não é possível querer ser tão burro assim.
Devolvam nosso Brasil!",1
"@user só faltou jogar flores, pqp.",1
"não vou fazer porra nenhuma hj, vtnc",1
anão tyler https://t.co/zv174q2fh0,1
"as músicas do sorriso maroto são boas de mais, pqp",1
"vai se fuder mano, to muito putaaa",1
assim que mamãe for embora vou fazer o que toda garota triste gosta: encher o cu de remédio e dormir a semana inteira como uma boa menina,1
"mano não me arrependo de nada, tudo que fiz me trouxe algo, se não foi felicidade pra caralho, foi aprendizado de sobra",1
"acho engraçado q ninguém fez nada na hora que o cara cuspiu no outro, puta merda viu..",1
"@user caralho, comida e bebida. the flash indo",1
"@user @user E o impeachment dos ministros do @user , senador? Sabemos que vc é aspone do criminosos Renan portanto qualquer coisa que vier de vc é malandragem. BATORÉ CANALHA",1
kkkkkkk vsf,1
@user filhas da puta,1
"@user @user @user significa seu pau na xota imaginária dele, vc quer?",1
"finalmente né porra 
#voleinaglobo",1
eu e o j pqp,1
viciado demais na música da yasmin com a marília pqp,1
"segunda vez essa semana que eu encho o cu de vinho, durmo pouco e acordo ok",1
"crlhh,eu e minha mania de sair de chinelo pqp..tá chovendo p crlh",1
eu vendo todo mundo ficar bonito enquanto eu continuo um lixo,1
@user kkkkk cara tem que ser muito burro pra acreditar q isso está relacionado a atos do governo federal,1
@user esse idiota! só os inocentes que assiste aos vídeos desse cretino. mas já estão aprendendo.,1
gabi fdp desgraçada,1
eu sou burrona vsf,1
macaco eternamente 🐒😍,0
@user @user @user vontade de ir pra lá ajudar os índios a descerem o cacete.,1
"@user fui eu, eaí? vai fazer como? vem pra dentro caralho o que você quer eu quero em dobro",1
"@user eh muito cu
muita buceta
muita coxa
muito corpooo",1
ja passou,0
@user depois mandas foto puta,1
e encarando com cara de quem quer matar o indivíduo,1
"fode minha buceta 
fode minha xota 
vai @user só na minha xota 🎶",1
"Pra tu ter noção de que nem edição precisou pra ficar absurdoooooo!!!! Caralho, a Nação é foda pra caralho, tenho muito orgulho!! https://t.co/t9itcZYwHV",1
@user teu cu msr preta😂,1
"quando estou bem psicologicamente, não to fisicamente, porra mermao tá brabao mesmo",1
"rt @user tesão da porra fodido hoje, pqp.
vontade de trepar até cansar 👨‍❤️‍👨🍆👌🏼🔞 
https://t.co/wpnecxobiy",1
dou pala c esse video pqp,1
crl ontem foi um dos melhores dias da minha vida pqp,1
"eu de boas com ele aí do nada eu falo ""nossa sua mão é mt bonita""
eu sou mt idiota",1
rt @user ou vc bota pra fuder ou quem se fode é vc,1
pqp parece que todo mundo tirou o dia para me irritar,0
"eu tava com tanta saudade desse jogo que tive que fazer um char desde o início, vsf eu amo demais esta porra https://t.co/bhz1a0v12m",1
mãe eu te amo pra um caralho,1
@user caralho o frango é de ouro ??? 😱 passada com esse roubo !!!,1
jesus cristo que porra é essa.,1
@user olha o grupo da maia luis pqp,1
rt @user stf não tem ética moral nenhuma. cruzaram o “ limiar” da cafajestagem! https://t.co/z3ha6yjxls,1
"ok última vez q eu mendigo um cu
se n eu só vou desistir mesmo é isto https://t.co/2oeylcp3t0",1
"inclusive,saudades caralho eu n aguento mais as comidas ruins desse país",1
rt @user a idiotice não te leva a nada https://t.co/n4vcrjztbj,0
você é  um exemplo meu garoto kkkk,0
"Eu vou chegar feliz na segunda feira mesmo sendo segunda e 7h da manhã eu vou estar sorrindo muito, não ter que ver a cara dela pqp feliz dms",1
"@user Olha, vendo o twitter, eu acho que de fato os bolsominions estão participando de algo: o campeonato do maior idiota.
Vai ser uma disputa acirradíssima; tem um pessoal de Brasília que pratica todo dia.",1
eu com catuaba depois do meu aniversário k,0
"me atacou a sinusite em pleno sábado, até ficaria puta por não poder ir em nenhum role mas aí lembrei que não tenho nada pra fazer hoje 🤩🤩🤩🤩🤣🤣👌👌🤘",1
você tem fetiche em rola grande? — kkkkkkkkkkkkk https://t.co/7vxdgk6bbl,1
rt @user pau que nasce torto 🤪🤪 https://t.co/l3p6i0h9wk,1
@user fui ver essa porra c as meninas e falei “gente duvido que eu vou chorar” kkkkkkkkk na metade do filme eu já tava soluçando,1
entendam uma coisa!!,0
planejando role c os amigo sem ter um puto 😍,1
eu sei ✌🏻✌🏻✌🏻✌🏻,0
"tem homem q é um pau no cú mesmo, vou te contar hummm 😤😤😤",1
rt @user achar que é bonito ser feio é o único traço de minha personalidade,1
estou de férias caralho,1
tenho que foder mt pra aprender a parar de ser assim,1
porra uma hr dessa meu pai enchendo minha cabeça pqp,1
"Como isso pode acontecer cara o cara não  tem amor pela própria  filha, enquanto uns só queriam ter um filho ou querias seus filhos de volta esse filha da puta faz isso com uma criança, tem que morrer na cadeia, a criança  inocente cara da um odiooooo tão  grande...",1
@user @user me chama mesmo porra,1
"rt @user passivo gostoso é aquele que aguenta rola e esse dos bons
@user @user @user https://t.co/uabgfu…",1
eu falo brincando e a clara pensa que tô falando sério kkkkkkkkk bichinha,1
"tô chorando junto ,pqp #voleinosportv",1
"eu preciso enaltecer a beleza da minha amiga, pqp https://t.co/3kynm9s4pm",1
"rt @user gente boa demais só toma no cu, eu tenho que aprender isso",1
prc n acredito que perdi meu swoosh do travis no na praia pqp,1
falei q ia acordar cedo pra estudar e acordei agora meu deus uma vagabunda mesmo,1
"@user carai, cumprir exigência de dragão não deve ser fácil!",1
wel wel wel novinha o pau de selfie do berti esta com mel https://t.co/gyo09qxlno,0
"amigos que amam minha comida, é pq não comeram a da minha irmã ainda... puta que pariu 😍🥴🤤",1
"o pessoal comendo o cu do haron no posebr 

é o que ele merece por ter desmerecido meu trabalho https://t.co/dc2ad8zucm",1
@user jorge em 5°??? manual nada dessa porra...,1
vai tomar no cu juiz filha da puta,1
a vontade é de mandar geral tomar no cu.,1
vamo pra tóquio sim caralho,1
"@user @user vai caçar uma rola, vai mulambo.",1
"sempre quis um antes
de ser moda esse caralho",1
@user @user espero essa matéria até hoje fdp,1
"podia me bloquear logo , pra parar com esse inferno, tnc.🤦🏻‍♀️",1
pprt pqp 😴😴,1
"@user @user não mentiu, sulista não faz nada de bom
odiar sulista sendo sulista não é hipocrisia, é consciência de classe",1
"@user Pannunzio, sabe o que é analfabetismo funcional? O ministro se referiu ao mural em si e não ao Paulo Freire ser feio.

Você tenta lacrar, mas não sabe nem interpretar texto.",1
caralho q saudade q me deu,1
"Virou rotina ver macho escroto falando mal pra ganhar biscoito ""AiN BaIxEi O tT sO pra XiNgAr KpOpEr"" NOSSA COMO VC É AFRONTOSO EM https://t.co/mVLFW0jMmG",1
"rt @user um viadinho de férias resumisse nisso

eu acertei 13 de 15! e você? https://t.co/1tsuxt2vtu #testepoptime via @user",1
"mano, as irmãs martínez são muito boas. pqp #voleinaglobo",1
@user Você e o pt que divide os nordestinos e roubando. Você e um cara de pau 😝😝😝🤢🤢🤢🤢🤢nojo nojento sua hora vai chegar vai fazer companhia pra luladrão na cadeia o foro privilegiado vai acabar se cuida e bons anos na cadeia 👍👍👍👍,1
@user kkkkkkkkkkkkkk ta ficando doido porra?? [milton's voice],1
@user pqp...hahahaha,1
"ai deixa eu falar serissimo aqui
é MUITO chato e inconveniente quando a gente já tá pouco se lixando pra pessoas/coisas que aconteceram e tem 1 idiota pra puxar isso de novo pra nossa vida",1
vou te encher de flor minha florrr,0
"cara eu sou muito cupido vsf,eu to explodindo de amor 🥺❤️",1
a verdadeira meta viado,1
"@user olha q sorriso lindo , pqp",1
caralho puta que pariu https://t.co/wtlv9srxjv,1
brasilllllll porra 💛💚💙,1
rt @user mano não entendo quem fala q fullao é ruim namoral vcs escuta esses prog fudido mais seco q transar no deserto some daqui,1
"só vou pro salgueiro no dia da portela, vila, grande rio e beija flor. tô fora de outros dias",0
"@user @user mirelle, pau no seu cu, sua ridícula",1
"eu vi o teaser do próximo episódio....
puta merda, ninguém toca pfvr https://t.co/9z6evrqts0",1
o frio desgraçado que tá e eu ainda vou pra jundiai hoje nesse frio,1
gente eu não suporto ****** fãs chatos pra caralho,1
a vai tomar no cu,1
@user até pq não eh mesmo kakakkkkkk eh só gordura hidrogenada essa porra aí,1
preparei um look mo piriguete pra hj e me faz esse frio,1
2019 gente coisa retardada larga isso de fandom urr durr eu idolatro um monte de gente e me acho melhor por saber da vida de cada umKKKKK CRESCE https://t.co/XCb9wPYCTW,1
quenguinha do jatinho na cara... pqp eu em kkkkkk,1
"@user por que esplanar essa questão do éverton pra imprensa né? isso é ""papo interno"", ninguém precisa saber. que loco burro.",1
"minha mãe me largo sozinha aq no salão, pqp",1
"enquanto ouver lingua e dedo, não a puta que meta medo",1
errado não star,0
"rt @user @user doria = pt na cor azul. não se enganem!!!
canalha igual todos do psdb que usurparam do poder para se enriqu…",1
"TAEHY TA FAZENDO BIRRA@user filho da puta, eu amo ele, saco. Não passou nem 10 minutos e eu ja não aguento mais ignorar. 😔😔😔😔😔😔😔😔😔😔😔😔😔",1
"@user só o flamerda pode contratar lixo europeu? os outros também podem, recalcado! 🤫",1
